1.044298611824909351e+00,2.005189806350135218e+00,1.866273161126312807e-01
7.184108283680004092e-01,-1.725921613618747630e+00,1.663711285188542721e-01
-1.807641688596159923e+00,2.145365500212044196e-01,3.544500001596166960e-01
7.801961033732234263e-01,-2.073010912631983782e+00,8.193574138439255750e-01
1.865299453595039569e+00,-1.757619293967152663e+00,4.573560142652112193e-01
6.337982809043856136e-01,8.306512659290841150e-01,5.025491474663283942e-01
1.322191397407643354e+00,3.007043519815506549e-01,6.460838861907570729e-01
1.896157185892557884e+00,1.623668515136473811e+00,6.551490069820858908e-01
-1.066140788437518250e+00,1.695007147546108595e+00,4.328029409374680725e-01
-4.328812530180758955e-02,-1.206170160394952173e+00,8.868164241791320901e-01
3.900466372202391341e-01,8.410676342867238198e-01,5.357313257730856870e-01
7.478921849448716408e-01,-1.373225635471251760e+00,2.732074316876247355e-01
1.676639353934992638e+00,-2.011841440825063554e+00,9.486980149165713527e-03
1.138682364155686688e+00,-1.978436855531619409e+00,5.360593678374576676e-01
-2.510976986071864481e-01,-1.462005893554559677e+00,8.225520716932595011e-01
1.238026104219266177e+00,1.201692188954408991e+00,5.581253979961386946e-01
-6.192756578194311690e-01,1.850660816064305880e+00,9.777200503015126554e-02
-7.634661198593670761e-01,1.483793435469551447e-01,9.834464984347258687e-01
5.291345011387398323e-01,1.399706857044039410e+00,7.752992053225441493e-01
1.192137419868044113e+00,6.978496020292439539e-01,6.194707946504680596e-01
-1.547766228918317388e+00,6.488374715492328804e-01,1.638130144790767018e-01
-3.062652007359216721e-01,-1.372944013347884962e+00,2.654874408314524814e-01
1.989239670978905306e+00,-7.201593966147559200e-01,4.828924785756993909e-01
3.322867352883909220e-01,-7.920293618397418189e-01,6.167222051169828356e-01
5.518823489844253416e-01,6.044883137728453981e-01,9.114706813619687376e-01
-6.281905437920101143e-01,-1.574496303168907874e+00,3.866029457710318251e-02
1.111181800776016360e+00,4.687690472128229757e-01,4.781018387512437906e-01
-2.097153084283081448e+00,-4.888693581382401732e-01,5.527533776310703528e-01
-1.992480555361503036e+00,-9.367616989080447265e-01,3.631276391860577268e-01
-1.421941490196234614e+00,-7.001470876334976445e-01,7.716426992914737770e-01
1.393476257158476894e+00,-2.339481210042271275e-01,7.559237049009888132e-01
7.968167051636010356e-01,7.708138623142959389e-01,4.458781356182736078e-01
-4.430015424679023539e-02,1.028474825991862129e+00,5.318310243539947635e-01
-8.822153845498938995e-01,-4.980340082728034190e-01,3.759718444556052752e-01
8.540433112195771059e-01,-8.731949172378945523e-01,7.389001342759823343e-01
1.558395649129671323e+00,-1.719437157985825637e+00,1.488673365207296984e-01
-7.195214167635339830e-01,-2.044242929396582475e+00,3.684178902655597110e-01
-1.945293774140832488e+00,1.420961556476593834e+00,2.859402277315119534e-01
-8.526265003795587827e-01,-2.050294225599526676e+00,7.508927598419069538e-01
1.417909264924155366e-02,-3.730951731278120409e-01,6.655844096919706354e-01
1.846852551278710397e+00,-1.619056066739501087e+00,4.637119655199344326e-01
-1.280557544025919814e-01,1.755617053384235682e+00,2.520603874303937175e-01
1.281469733056613602e+00,7.508768474081333189e-01,4.690208379443207010e-01
-1.521033659915896674e+00,-1.255425422382178802e+00,5.609725630409835295e-01
2.429653326129366242e-01,1.894537301792576844e+00,7.207416496822786067e-01
-3.842626255710512861e-01,1.285670446450123627e+00,8.752919873333488976e-01
1.060476111981255798e+00,-1.317395239352653569e+00,2.872155050602580584e-01
