1.914731314761433101e+00,1.689815929192824751e+00,7.376157603413699970e-01
-6.080770481138937367e-01,-8.189448600870274930e-02,3.032253807926565958e-02
-5.997208978770836030e-01,-6.659702435482639515e-02,7.010686373737228250e-01
-1.895612378283257904e-01,-1.624510659198006302e+00,2.379583384858748873e-01
3.384610051114660401e-01,1.238431526221690948e+00,8.828800492428806601e-01
2.128525912950185450e-01,-1.351051815110916099e+00,7.747271292341700866e-01
-1.141425307127649225e+00,1.803695682805551037e+00,2.125683957930677437e-01
-1.359337931934913257e+00,-7.732886445210869208e-01,1.891008073347807406e-01
-8.419393506970642704e-01,-1.742961278363748034e+00,4.744651089989736503e-01
-1.745589807951389849e+00,1.102245694108851204e+00,2.892479491741891673e-01
-2.412765758282491291e-01,-1.122005776005622790e+00,8.353412588674251626e-01
1.562003004311324439e+00,-7.792547772344362578e-01,7.293043169622558386e-01
9.170192875787730458e-02,-2.001285351255329026e+00,2.811881476241069322e-01
2.908284468286908009e-01,1.137195944032068695e+00,3.614786221360067886e-01
1.552181630107337451e+00,9.181860614335612958e-01,5.882374786183034443e-01
6.532455090986117874e-01,9.300881863633505553e-01,2.820935925304923764e-01
-1.552300419386327457e+00,-1.609667053636079315e+00,5.108257122128481154e-01
-8.990834470782305132e-01,9.311394704640374442e-03,9.896938197796364411e-01
-1.030193809762518065e+00,8.424924912748963379e-01,6.336954006294051034e-01
-7.982191871070578593e-01,4.187128105646755749e-01,7.674016198727404703e-01
1.947109374072372834e+00,-3.386121551108753902e-01,9.101420282860901434e-01
1.843041602937363077e+00,-1.003494778600704240e+00,5.336151156011592622e-01
-2.725618512363150447e-01,-1.740435571807368520e+00,4.904443832971919770e-01
8.725260558659768684e-01,-6.378576685745649399e-01,7.950076217463920569e-01
-1.293594302210587799e-02,-1.960301887221087336e+00,4.653524496862185833e-01
1.421937916351542874e+00,2.077676209314420763e+00,9.530241234734737610e-01
-1.204337884827311411e+00,4.301674478418204828e-01,8.105953180585838691e-01
-1.876025215293730453e+00,1.817745958942236228e+00,5.877570103157619963e-01
1.435163152128713371e+00,-1.363918100149419166e+00,3.277140607695915309e-01
1.057519373028571241e+00,1.697114391268925715e-01,4.962570919582429685e-01
1.729678408273136458e+00,5.481597060331777627e-01,7.949069197403551001e-01
6.163772514500198696e-01,-1.563437843813768158e+00,4.416367305618743577e-01
1.846926389418741987e+00,-1.925564425959476189e-01,2.252478574675490508e-01
5.208655390004501839e-01,5.105162274994947680e-01,7.126846594672523461e-01
1.303844638472795303e-01,-6.982405334452828072e-01,1.997044512897246937e-01
-1.847152095478809430e+00,1.752757183873077995e+00,3.878415097855125726e-01
-1.096607464518002395e+00,-1.329430344249378226e+00,3.045508231761397955e-01
2.044030296398254176e+00,5.762758241894649913e-02,1.294663644838199845e-01
1.766408317412640816e+00,-8.009965344127303322e-01,7.767769226842814456e-01
1.262872641377652982e+00,1.438296514427738426e+00,1.708831522244685930e-01
2.075532804140914234e+00,-8.078980550632353097e-01,7.938511767833211774e-01
-2.015046209190803683e+00,-8.894124010252202339e-02,8.999883398136263590e-01
4.698297098493973145e-01,-1.419745841016417653e-01,2.946547575872903169e-01
1.159990949643735725e+00,-5.028343293338231046e-01,1.535576587914755375e-01
