-1.383871638096358936e-01,-1.059290297490344646e+00,8.793833015915076823e-01
3.404527861783184228e-01,1.838865239307434507e-01,6.396972027322520571e-01
1.113754849603549868e+00,-6.165097743898273475e-01,1.751936505493749685e-01
-8.173217804171193368e-01,1.767110356593635245e+00,2.552067842249200469e-01
-8.523967249439743377e-01,9.358869741227229255e-01,7.690809557810899255e-01
5.429016559057231461e-01,1.216181134706380895e+00,2.416414430815869707e-01
-1.676864513314471949e+00,-1.661015601486396376e+00,3.839177264759449093e-01
5.893448859933192452e-02,-3.724647484450893664e-01,9.347372624619916248e-01
5.560660919529185620e-01,-1.154254244196502688e+00,9.596354652507708138e-01
-8.733538400224034604e-01,2.089441563188883411e+00,9.999832907140050464e-01
-1.761000230225801433e+00,-5.006284889567953478e-01,2.617847837543079148e-01
-1.146234276208993652e+00,9.202116353072624655e-01,6.864972050670514747e-01
-1.765227448784825848e+00,-1.643002514554100513e+00,6.815502346504839215e-01
1.704809542360581354e-01,-9.136254358724391622e-01,7.280013253302617393e-01
-1.257549587880681718e+00,1.010569314244142980e+00,3.221274899577838413e-01
-1.954652807407303960e+00,2.501757464700355982e-01,8.395342593127930186e-02
-1.739758055480982168e+00,9.731693842859057142e-02,9.386488231199872079e-01
-9.091395484745863342e-01,1.601314240669319489e+00,6.415173498080442016e-01
7.576719939627762912e-02,-1.007160818514058809e+00,2.317167476071112509e-01
-1.161632388651204995e+00,-8.363988203244530073e-01,2.626877082919653050e-01
6.567413759216402802e-01,1.969334482293375377e+00,2.651533752679765543e-01
-1.769800100973347057e+00,6.458094419317550461e-02,5.244939028006726511e-01
-8.316918190450994786e-03,-3.119798827012540965e-01,8.770065720254687225e-01
-6.526385078776970605e-01,-1.178973243065359000e+00,1.163898672864760453e-01
-8.636459402332219426e-02,3.780713090569443047e-01,8.681627102477066371e-01
1.828359099760228812e+00,-8.781800890667472714e-01,6.745790014579718941e-01
1.845808340462266717e+00,-7.601851193784936456e-01,5.057533432849667943e-01
6.772999193960669295e-01,-1.356641981718860190e-01,8.680382717276236004e-01
-7.536128886751027878e-01,-1.136196641148752962e+00,3.191795822761760437e-01
-7.769913399376295882e-01,7.401010847897775413e-01,1.021946110604806668e-01
5.023226859638958430e-01,-5.043295571318719972e-01,3.251004947831436231e-01
-1.203405840657140846e+00,1.030927799574778536e+00,2.621972885336136816e-01
-1.679330568871514995e+00,-9.046922125241969592e-01,3.100414336899415257e-02
3.188224149355862735e-01,-5.485752594424964101e-02,7.119347653965648615e-01
-1.643228217996336449e+00,7.451912698653928580e-01,4.456954180556187417e-01
2.013820322572653421e+00,-8.437322581685964273e-01,3.991113337615259660e-01
8.901491840719617521e-01,5.422527895148077093e-02,2.019829991134657332e-01
-8.219177531631309819e-01,-1.294555514891326808e-02,9.480861176479120633e-01
6.014671077227173868e-02,-2.945883410178018469e-01,3.598786313066592024e-01
-7.752448781652736542e-01,-1.878647830942861585e+00,1.444292904609547623e-01
-5.013139577546219527e-01,1.379256646514098517e+00,3.490553574341594967e-01
-1.182175123081655066e+00,1.147125729682860751e+00,2.082679574650829757e-01
1.989278436154644947e+00,-1.787856969722445788e+00,5.201792219282885821e-02
4.298973281771547583e-01,-1.218048416589814220e+00,9.898010547104401091e-01
3.622330036345653426e-01,8.872846296347502992e-01,2.986556958796459105e-01
-1.235634451145690038e+00,-4.570463349042386270e-01,5.253874703329103335e-01
-1.427277968495623384e+00,1.464857982286732252e+00,7.723648559192107799e-01
-2.020695806334380951e+00,-1.345498268772397532e+00,4.748297646792788429e-01
-1.029337864787788437e+00,1.161086320003732908e+00,1.044197061055868181e-01
-1.729410750600985702e+00,9.949336395046057824e-01,2.458172840782142377e-01
8.094230062915910295e-01,-4.190077989857374785e-01,4.372230351258399317e-02
-1.567128717100936264e-01,-1.084372497144299619e+00,2.760969753569809670e-01
6.195963839043896471e-01,-1.317495590752078893e+00,9.290950858588369332e-01
1.469124695035976647e+00,-1.518255641326224925e+00,9.300872909762141205e-01
-1.993337109920206185e+00,1.332234306889001907e-01,6.723622056559167559e-01
-1.933436156384452431e+00,-1.454545575264790891e+00,5.249056756165729754e-01
1.037072078857773860e+00,-2.998648606587512866e-01,6.416711929023661831e-01
-4.052229882860320931e-01,-2.201679516735426390e-01,2.340345889081287822e-01
-6.122012418520750288e-02,1.535502773577459124e+00,7.400094653907263176e-01
7.486223814008887700e-01,-1.852846945091135344e+00,3.172569930674136174e-01
-1.975650376162419342e+00,-4.096599084340450947e-01,3.984891057153824301e-01
5.883662672946599059e-03,2.422760736631168754e-02,9.557670895834616820e-01
1.823734982468064203e+00,-1.100736341848770561e+00,3.204637085239673278e-01
-1.790025111614121034e+00,-2.070928646409059493e+00,1.492349828269566858e-01
1.350925749013835997e+00,1.318143755734913380e+00,6.623876209225637579e-01
-1.516414291112604396e-01,-7.048562358285008767e-01,6.200732371179318303e-01
7.181117249386770318e-01,9.810337415114478432e-02,3.949759156245916669e-01
4.040586710066991216e-01,-8.348066166972363256e-01,6.708416618790820074e-01
-3.567631523167822394e-01,-1.571646982209782939e+00,5.004643432098092592e-01
-4.678510893623319955e-01,2.018268941707991093e+00,6.814878114934437292e-01
5.167946561258007776e-02,1.831642014507583127e+00,1.365223566264803789e-01
-6.603204629081504962e-02,3.318925148788030022e-01,7.041502434733940552e-01
-1.803749891300867603e-01,1.226136604127538998e+00,6.491220887994753053e-02
-8.589604557182228817e-01,-2.020988200197711748e+00,7.464608208817302692e-01
1.663435952187622302e+00,7.773264675733018159e-01,2.385154691511381930e-02
2.361429824007696965e-01,6.669940260389624065e-01,3.089618929640657319e-01
1.550186282683037042e+00,-1.463788446677221522e+00,5.084697357699281550e-01
1.170145023063353662e+00,-6.091468379466027372e-01,8.356265261105134678e-01
1.803375554669742975e+00,1.252853788009101077e+00,9.787213005099515417e-02
-6.313021275308989821e-01,6.237581796719515737e-01,6.528550425348128572e-01
-1.747739053404430365e+00,-1.406683589205691476e+00,8.413165444553937222e-01
-1.160989242284873324e+00,9.900174417033644758e-01,8.383536585361412996e-01
-1.524581293558262107e+00,2.047447771010427520e+00,7.463471281927915868e-01
1.537794079004861647e+00,-1.056815677794379793e+00,7.798146547037715370e-01
1.622395562813566450e+00,4.617173952227493494e-01,4.219618173304994224e-01
1.140340782947420806e+00,-7.254086511356598876e-01,4.927601932798084672e-01
-8.723933907770831109e-01,1.938191387350725936e+00,9.233233071845476925e-01
-1.366124073074436618e+00,1.840335901678729957e+00,2.873247019265687818e-01
9.252282031248304506e-01,1.782206783311159448e+00,7.043999924760890874e-01
-1.483793371629823721e+00,-6.688300159213962370e-01,7.869835022694138260e-01
-1.096689425537274998e+00,-7.755611551772261247e-01,6.285916897530202663e-01
-1.674674054649612831e+00,-1.787306436290529987e-01,6.479903330515714988e-01
1.737927523231848070e-01,-7.195414759533771409e-01,1.880697432654097057e-01
5.083767022465379704e-01,1.141189429336342709e+00,7.302750101657101700e-01
1.524091507386700073e+00,1.820234867087676900e+00,1.692441836209013228e-01
-1.702119744374906318e+00,1.010907979045159610e+00,1.659275962478162780e-01
2.952717230017136707e-01,-9.703392272797091156e-01,1.505159620700126100e-01
1.137238359202865645e-01,-1.815818400600216709e+00,1.084584572667457447e-02
3.575821918737114302e-01,1.878700427411481133e+00,1.308458814391908476e-01
1.022286884816027364e+00,-7.583194841919662643e-01,5.129796166924440737e-01
-1.370018622488900162e+00,7.411485428514268392e-01,7.970912300503862902e-01
1.201613780946594101e+00,1.735907075904612462e-01,6.179591965461812553e-01
-1.527005410127983742e+00,-2.098891026197048149e+00,1.432046634825820952e-01
1.979910122491751689e+00,8.052510571294169139e-02,8.079238430238542268e-01
1.054090651948045299e+00,-1.597034404737120550e+00,7.738012340578612758e-01
1.528310027907297197e+00,-6.247316870768848673e-04,8.905498504054634168e-01
-8.281475821167554319e-01,-1.936674513311043455e+00,7.324384650819104614e-01
1.096577144043482388e+00,1.126738320020781892e+00,1.904237924658254144e-01
5.393236766131526139e-01,1.348083232564687872e+00,2.933070966884776531e-02
5.830090789918904726e-01,7.216116362078426327e-01,7.821438669333041771e-01
1.232813471247836912e+00,2.337089482640628546e-01,2.723238160977846656e-01
-1.165881315479079694e+00,3.560427316967857969e-01,8.963090820699113337e-01
1.458611707046087780e+00,7.838065055848284501e-01,9.208975977669876523e-01
4.100012676697195602e-01,1.446758986041395190e+00,2.602717130877556517e-01
-1.536018825803349586e+00,-3.324912836378071113e-01,5.831821862236099552e-01
-1.331511476658514770e+00,8.989586937623634810e-01,9.226708004849948352e-02
-1.058703990139113760e+00,1.505659451022365758e+00,2.453390157297073992e-01
